act,scene,character,dialogue,line_number
Act II,Scene II,King Henry V,"With patches, colours, and with forms being fetch'd",728
Act II,Scene II,King Henry V,From glistering semblances of piety;,729
Act II,Scene II,King Henry V,"But he that temper'd thee bade thee stand up,",730
Act II,Scene II,King Henry V,"Gave thee no instance why thou shouldst do treason,",731
Act II,Scene II,King Henry V,Unless to dub thee with the name of traitor.,732
Act II,Scene II,King Henry V,If that same demon that hath gull'd thee thus,733
Act II,Scene II,King Henry V,"Should with his lion gait walk the whole world,",734
Act II,Scene II,King Henry V,"He might return to vasty Tartar back,",735
Act II,Scene II,King Henry V,And tell the legions 'I can never win,736
Act II,Scene II,King Henry V,A soul so easy as that Englishman's.',737
Act II,Scene II,King Henry V,"O, how hast thou with 'jealousy infected",738
Act II,Scene II,King Henry V,The sweetness of affiance! Show men dutiful?,739
Act II,Scene II,King Henry V,"Why, so didst thou: seem they grave and learned?",740
Act II,Scene II,King Henry V,"Why, so didst thou: come they of noble family?",741
Act II,Scene II,King Henry V,"Why, so didst thou: seem they religious?",742
Act II,Scene II,King Henry V,"Why, so didst thou: or are they spare in diet,",743
Act II,Scene II,King Henry V,"Free from gross passion or of mirth or anger,",744
Act II,Scene II,King Henry V,"Constant in spirit, not swerving with the blood,",745
Act II,Scene II,King Henry V,"Garnish'd and deck'd in modest complement,",746
Act II,Scene II,King Henry V,"Not working with the eye without the ear,",747
Act II,Scene II,King Henry V,And but in purged judgment trusting neither?,748
Act II,Scene II,King Henry V,Such and so finely bolted didst thou seem:,749
Act II,Scene II,King Henry V,"And thus thy fall hath left a kind of blot,",750
Act II,Scene II,King Henry V,To mark the full-fraught man and best indued,751
Act II,Scene II,King Henry V,With some suspicion. I will weep for thee;,752
Act II,Scene II,King Henry V,"For this revolt of thine, methinks, is like",753
Act II,Scene II,King Henry V,Another fall of man. Their faults are open:,754
Act II,Scene II,King Henry V,Arrest them to the answer of the law;,755
Act II,Scene II,King Henry V,And God acquit them of their practises!,756
Act II,Scene II,Exeter,"I arrest thee of high treason, by the name of",757
Act II,Scene II,Exeter,Richard Earl of Cambridge.,758
Act II,Scene II,Exeter,"I arrest thee of high treason, by the name of",759
Act II,Scene II,Exeter,Henry Lord Scroop of Masham.,760
Act II,Scene II,Exeter,"I arrest thee of high treason, by the name of",761
Act II,Scene II,Exeter,"Thomas Grey, knight, of Northumberland.",762
Act II,Scene II,Scroop,Our purposes God justly hath discover'd;,763
Act II,Scene II,Scroop,And I repent my fault more than my death;,764
Act II,Scene II,Scroop,"Which I beseech your highness to forgive,",765
Act II,Scene II,Scroop,Although my body pay the price of it.,766
Act II,Scene II,Cambridge,"For me, the gold of France did not seduce;",767
Act II,Scene II,Cambridge,Although I did admit it as a motive,768
Act II,Scene II,Cambridge,The sooner to effect what I intended:,769
Act II,Scene II,Cambridge,But God be thanked for prevention;,770
Act II,Scene II,Cambridge,"Which I in sufferance heartily will rejoice,",771
Act II,Scene II,Cambridge,Beseeching God and you to pardon me.,772
Act II,Scene II,Grey,Never did faithful subject more rejoice,773
Act II,Scene II,Grey,At the discovery of most dangerous treason,774
Act II,Scene II,Grey,Than I do at this hour joy o'er myself.,775
Act II,Scene II,Grey,Prevented from a damned enterprise:,776
Act II,Scene II,Grey,"My fault, but not my body, pardon, sovereign.",777
